,solver,instance,vertices,edges,propagating_vertices,omega,variables,constraints,run,lower_bound,upper_bound,gap,result,nodes,t_solver,callbacks,t_callback,lazy_constraints
9270,efpss-inp-outp,../inputs/case2868rte.graphml,2868,3471,983,11,6265,5865,0,598.0,598,0.0,Optimal,1,174696,11,5409,21
9271,efpss-inp,../inputs/case6515rte.graphml,6515,8104,2344,12,14077,10944,3,1315.0,1315,0.0,Optimal,2025,4357749,26,46226,2161
9272,efpss-outp,../inputs/case9.graphml,9,9,4,3,19,13,0,2.0,2,0.0,Optimal,1,2751,4,50,1
9273,efpss-outp-init,../inputs/case2736sp.graphml,2736,3265,645,6,4911,6300,0,682.0,682,0.0,Optimal,1,483100,7,2683,0
9274,efpss-outp-init,../inputs/case118.graphml,118,179,11,1,509,309,4,56.0,56,0.0,Optimal,1,6773,3,108,0
9275,efpss-inp-outp,../inputs/case13659pegase.graphml,13659,18625,4024,29,26814,25521,4,2721.0,2721,0.0,Optimal,33,1929924,16,40106,99
9276,efpss-outp,../inputs/case_illinois200.graphml,200,245,44,11,384,244,3,39.0,39,0.0,Optimal,1,3624,2,115,0
9277,efpss-outp-init,../inputs/case2737sop.graphml,2737,3266,655,1,10700,8544,2,1204.0,1204,0.0,Optimal,1,552576,5,4069,0
9278,efpss-inp-outp,../inputs/case6468rte.graphml,6468,8065,2384,11,14199,13255,2,1291.0,1291,0.0,Optimal,1,800126,15,19184,82
9279,efpss-outp-init,../inputs/case13659pegase.graphml,13659,18625,4024,0,63414,56587,3,10121.0,10122,9.879470460383324e-05,Optimal,1630,10727963,29,164355,243
9280,efpss-outp,../inputs/case89pegase.graphml,89,206,43,2,557,182,3,21.0,21,0.0,Optimal,1,20823,12,440,6
9281,efpss-inp,../inputs/case89pegase.graphml,89,206,43,10,366,173,2,13.0,13,0.0,Optimal,1,10553,13,607,48
9282,efpss-inp,../inputs/case2736sp.graphml,2736,3265,645,7,4757,4111,2,682.0,682,0.0,Optimal,1841,1506058,31,21967,797
9283,efpss-inp,../inputs/case_GB2224.graphml,2224,2804,1367,5,7530,4413,2,338.0,338,0.0,Optimal,2192,4766607,75,68552,2594
9284,efpss-outp,../inputs/case_Texas.graphml,2000,2667,376,10,3863,2390,0,413.0,413,0.0,Optimal,5003,4596745,21,6879,15
9285,efpss-inp,../inputs/case2868rte.graphml,2868,3471,983,15,6127,4871,3,598.0,598,0.0,Optimal,89,374539,14,13320,1066
9286,efpss-outp,../inputs/case_GB2224.graphml,2224,2804,1367,2,9809,4427,1,518.0,518,0.0,Optimal,84343,110135558,44,38949,456
9287,efpss-inp-outp,../inputs/case1951rte.graphml,1951,2375,651,12,4170,3920,0,393.0,393,0.0,Optimal,1,93155,10,3518,14
9288,efpss-outp-init,../inputs/case_GBreduced29.graphml,29,50,0,0,129,58,4,29.0,29,0.0,Optimal,0,489,1,7,0
9289,efpss-inp,../inputs/case89pegase.graphml,89,206,43,9,386,175,2,13.0,13,0.0,Optimal,1,10560,9,496,49
9290,efpss-inp,../inputs/case145.graphml,145,422,71,16,598,267,3,18.0,18,0.0,Optimal,101,38181,18,1449,102
9291,efpss-outp,../inputs/case_Texas.graphml,2000,2667,376,13,3719,2378,4,411.0,411,0.0,Optimal,74,1023164,19,7000,11
9292,efpss-inp-outp,../inputs/case_GB2224.graphml,2224,2804,1367,8,6660,5651,0,323.0,323,0.0,Optimal,1744,2216389,30,14204,197
9293,efpss-outp,../inputs/case6ww.graphml,6,11,1,4,19,9,1,1.0,1,0.0,Optimal,1,669,2,9,0
9294,efpss-outp-init,../inputs/case_Western.graphml,10024,12241,4106,5,26049,38516,0,1873.0,1873,0.0,Optimal,50854,334952660,21,49095,8
9295,efpss-inp,../inputs/case2868rte.graphml,2868,3471,983,16,6111,4870,4,598.0,598,0.0,Optimal,397,544751,19,16551,1091
9296,efpss-inp,../inputs/case6470rte.graphml,6470,8066,2352,12,13945,10843,3,1303.0,1303,0.0,Optimal,2891,5576707,24,49228,2167
9297,efpss-inp-outp,../inputs/case145.graphml,145,422,71,8,850,359,4,18.0,18,0.0,Optimal,126,175551,16,1072,37
9298,efpss-outp,../inputs/case9241pegase.graphml,9241,14207,2902,8,21161,12442,1,2011.0,2011,0.0,Optimal,1873,7612424,26,43936,201
9299,efpss-outp,../inputs/case9241pegase.graphml,9241,14207,2902,0,45305,21384,2,6600.0,6600,0.0,Optimal,1685,5819646,38,143806,801
9300,efpss-inp-outp,../inputs/case13659pegase.graphml,13659,18625,4024,18,28123,25577,1,2736.0,2736,0.0,Optimal,26,2643655,17,39092,110
9301,efpss-outp-init,../inputs/case6495rte.graphml,6495,8084,2344,0,30069,29543,2,4267.0,4267,0.0,Optimal,2100,4814343,29,92429,140
9302,efpss-outp-init,../inputs/case145.graphml,145,422,71,8,850,1175,1,18.0,18,0.0,Optimal,1,107708,18,854,13
9303,efpss-outp,../inputs/case6495rte.graphml,6495,8084,2344,13,13930,8841,1,1314.0,1314,0.0,Optimal,1,588863,18,20263,60
9304,efpss-outp,../inputs/case2848rte.graphml,2848,3442,1023,0,12983,6719,0,1869.0,1869,0.0,Optimal,498,563093,17,21144,192
9305,efpss-outp-init,../inputs/case33bw.graphml,33,32,1,2,43,37,4,11.0,11,0.0,Optimal,1,593,2,10,0
9306,efpss-inp-outp,../inputs/case14.graphml,14,20,2,4,24,22,1,3.0,3,0.0,Optimal,1,839,2,12,0
9307,efpss-inp-outp,../inputs/case89pegase.graphml,89,206,43,11,355,215,1,13.0,13,0.0,Optimal,1,8972,8,215,5
9308,efpss-inp-outp,../inputs/case13659pegase.graphml,13659,18625,4024,7,34499,26202,1,3002.0,3002,0.0,Optimal,1879,13808949,20,63242,163
9309,efpss-outp-init,../inputs/case89pegase.graphml,89,206,43,12,307,358,1,13.0,13,0.0,Optimal,1,5419,3,45,0
9310,efpss-inp,../inputs/case13659pegase.graphml,13659,18625,4024,10,30875,21767,2,2817.0,2817,0.0,Optimal,3430,30532515,114,307553,4518
9311,efpss-outp-init,../inputs/case_Texas.graphml,2000,2667,376,2,7359,7712,1,647.0,647,0.0,Optimal,2072,14278554,24,16334,5
9312,efpss-outp-init,../inputs/case1354pegase.graphml,1354,1710,422,1,5393,4609,4,703.0,703,0.0,Optimal,1,99277,4,1568,0
9313,efpss-outp,../inputs/case3120sp.graphml,3120,3684,798,9,5382,3918,4,768.0,768,0.0,Optimal,819,809156,22,11637,50
9314,efpss-inp,../inputs/case6515rte.graphml,6515,8104,2344,16,13941,10934,0,1315.0,1315,0.0,Optimal,1812,4031386,25,49433,2183
9315,efpss-outp-init,../inputs/case_Texas.graphml,2000,2667,376,8,4045,6805,0,423.0,423,0.0,Optimal,3891,8967547,10,3278,1
9316,efpss-outp,../inputs/case1888rte.graphml,1888,2308,681,4,5571,2799,2,416.0,416,0.0,Optimal,2201,2286020,21,10394,68
9317,efpss-inp-outp,../inputs/case13659pegase.graphml,13659,18625,4024,26,27069,25530,3,2721.0,2721,0.0,Optimal,11,2165929,18,41406,100
9318,efpss-inp-outp,../inputs/case9241pegase.graphml,9241,14207,2902,24,17988,17007,0,2010.0,2010,0.0,Optimal,469,3069613,13,18768,132
9319,efpss-inp-outp,../inputs/case_Texas.graphml,2000,2667,376,11,3819,3436,0,412.0,412,0.0,Optimal,5,1243330,15,5232,16
9320,efpss-outp-init,../inputs/case2746wp.graphml,2746,3274,704,8,4802,6358,2,684.0,684,0.0,Optimal,1,125980,9,2844,0
9321,efpss-inp-outp,../inputs/case9241pegase.graphml,9241,14207,2902,31,17450,16987,0,2010.0,2010,0.0,Optimal,1295,4819674,15,20554,131
9322,efpss-inp-outp,../inputs/case13659pegase.graphml,13659,18625,4024,17,28231,25583,4,2740.0,2740,0.0,Optimal,203,3782529,21,42828,109
9323,efpss-inp,../inputs/case6468rte.graphml,6468,8065,2384,9,14613,10911,3,1292.0,1292,0.0,Optimal,1845,6222158,105,136028,2495
9324,efpss-outp,../inputs/case2868rte.graphml,2868,3471,983,13,6156,3854,1,598.0,598,0.0,Optimal,1,166300,14,6194,26
9325,efpss-outp,../inputs/case2736sp.graphml,2736,3265,645,9,4640,3381,1,682.0,682,0.0,Optimal,1,109697,6,2845,27
9326,efpss-outp-init,../inputs/case1951rte.graphml,1951,2375,651,4,5710,7009,3,441.0,441,0.0,Optimal,882,1001702,15,6862,3
9327,efpss-inp-outp,../inputs/case_GB2224.graphml,2224,2804,1367,7,6852,5675,2,326.0,326,0.0,Optimal,1894,2697110,37,21650,240
9328,efpss-outp,../inputs/case_GBreduced29.graphml,29,50,0,2,119,53,3,10.0,10,0.0,Optimal,1,1699,2,14,0
9329,efpss-outp,../inputs/case13659pegase.graphml,13659,18625,4024,22,27608,17733,3,2724.0,2724,0.0,Optimal,59,2193665,20,46067,110
9330,efpss-outp,../inputs/case_iceland118.graphml,189,203,110,7,487,302,2,39.0,39,0.0,Optimal,1,7352,8,278,1
9331,efpss-outp,../inputs/case1354pegase.graphml,1354,1710,422,12,2534,1779,2,311.0,311,0.0,Optimal,1,46007,7,1508,13
9332,efpss-inp,../inputs/case_iceland118.graphml,189,203,110,6,501,350,4,39.0,39,0.0,Optimal,1,12735,9,745,85
9333,efpss-inp,../inputs/case_Texas.graphml,2000,2667,376,12,3771,3056,4,411.0,411,0.0,Optimal,2515,5479816,75,35403,977
9334,efpss-inp,../inputs/case9241pegase.graphml,9241,14207,2902,36,17008,14072,1,2010.0,2010,0.0,Optimal,1712,8023245,48,99562,1937
9335,efpss-outp,../inputs/case_ieee30.graphml,30,41,7,2,104,49,0,8.0,8,0.0,Optimal,1,2921,2,26,0
9336,efpss-outp-init,../inputs/case89pegase.graphml,89,206,43,12,307,358,3,13.0,13,0.0,Optimal,1,5089,3,44,0
9337,efpss-inp,../inputs/case2868rte.graphml,2868,3471,983,2,10245,5785,0,882.0,882,0.0,Optimal,3332,8753767,65,85193,2630
9338,efpss-inp,../inputs/case96rts.graphml,73,108,9,5,102,98,4,19.0,19,0.0,Optimal,1,4934,12,239,13
9339,efpss-outp-init,../inputs/case57.graphml,57,78,15,6,97,114,2,12.0,12,0.0,Optimal,1,1980,3,25,0
9340,efpss-outp,../inputs/case300.graphml,300,409,66,10,517,367,0,72.0,72,0.0,Optimal,1,8283,2,151,0
9341,efpss-inp,../inputs/case1951rte.graphml,1951,2375,651,7,4691,3327,2,401.0,401,0.0,Optimal,1873,1338268,56,25087,878
9342,efpss-inp,../inputs/case_Western.graphml,10024,12241,4106,6,24975,18976,4,1847.0,1849,0.001081665765278529,Timeout,125822,900221717,152,540856,10405
9343,efpss-outp-init,../inputs/case1888rte.graphml,1888,2308,681,5,5191,6775,0,393.0,393,0.0,Optimal,171,541744,15,5873,3
9344,efpss-outp-init,../inputs/case2869pegase.graphml,2869,3968,869,11,5606,8026,1,612.0,612,0.0,Optimal,1,171988,9,3013,0
9345,efpss-outp-init,../inputs/case6470rte.graphml,6470,8066,2352,8,14978,22998,2,1306.0,1306,0.0,Optimal,430,2425937,14,19683,7
9346,efpss-inp,../inputs/case2736sp.graphml,2736,3265,645,3,6506,4482,0,702.0,702,0.0,Optimal,1606,4988861,60,45442,1377
9347,efpss-inp,../inputs/case30.graphml,30,41,7,7,51,43,2,6.0,6,0.0,Optimal,1,1007,3,44,1
9348,efpss-outp,../inputs/case_Western.graphml,10024,12241,4106,16,23737,14131,4,1825.0,1825,0.0,Optimal,1875,24299847,24,45756,110
9349,efpss-outp-init,../inputs/case9241pegase.graphml,9241,14207,2902,0,45305,32433,3,6600.0,6600,0.0,Optimal,1860,6092887,21,72694,118
9350,efpss-outp,../inputs/case3120sp.graphml,3120,3684,798,1,12185,6473,4,1353.0,1353,0.0,Optimal,1918,2792027,25,28206,107
9351,efpss-outp-init,../inputs/case13659pegase.graphml,13659,18625,4024,28,26959,42952,3,2721.0,2721,0.0,Optimal,1,1218472,8,25759,4
9352,efpss-outp-init,../inputs/case_south_carolina500.graphml,500,584,211,3,1804,2553,0,98.0,98,0.0,Optimal,10974,1898276,9,1161,2
9353,efpss-inp-outp,../inputs/case_Western.graphml,10024,12241,4106,6,24975,23082,2,1849.0,1849,0.0,Optimal,14647,123194758,23,58062,141
9354,efpss-inp,../inputs/case89pegase.graphml,89,206,43,11,355,172,1,13.0,13,0.0,Optimal,1,19343,15,595,43
9355,efpss-outp,../inputs/case39.graphml,39,46,10,1,154,79,2,16.0,16,0.0,Optimal,1,1522,5,86,1
9356,efpss-outp,../inputs/case2868rte.graphml,2868,3471,983,15,6127,3852,3,598.0,598,0.0,Optimal,1,171701,14,6347,24
9357,efpss-outp-init,../inputs/case24_ieee_rts.graphml,24,34,4,5,37,41,3,6.0,6,0.0,Optimal,1,930,4,26,0
9358,efpss-outp,../inputs/case_GB2224.graphml,2224,2804,1367,7,6852,3653,2,326.0,326,0.0,Optimal,1725,2606479,32,18132,230
9359,efpss-outp-init,../inputs/case_Texas.graphml,2000,2667,376,3,5763,7180,2,537.0,538,0.0018587360594795538,Timeout,319759,900147030,21,10558,3
9360,efpss-inp,../inputs/case300.graphml,300,409,66,8,526,440,1,72.0,72,0.0,Optimal,1,11701,10,782,45
9361,efpss-inp-outp,../inputs/case300.graphml,300,409,66,2,1103,659,2,94.0,94,0.0,Optimal,223,169360,15,1267,10
9362,efpss-inp,../inputs/case3120sp.graphml,3120,3684,798,1,12185,7278,2,1353.0,1353,0.0,Optimal,3606,6393467,50,66925,2074
9363,efpss-inp-outp,../inputs/case30.graphml,30,41,7,6,58,51,2,6.0,6,0.0,Optimal,1,1150,2,23,0
9364,efpss-outp,../inputs/case11_iwamoto.graphml,11,11,6,1,44,24,3,4.0,4,0.0,Optimal,1,848,2,40,1
9365,efpss-inp-outp,../inputs/case13659pegase.graphml,13659,18625,4024,29,26814,25521,3,2721.0,2721,0.0,Optimal,33,1921623,16,39390,99
9366,efpss-inp-outp,../inputs/case1354pegase.graphml,1354,1710,422,4,3689,2735,3,340.0,340,0.0,Optimal,97,399509,16,4734,31
9367,efpss-inp-outp,../inputs/case6515rte.graphml,6515,8104,2344,13,13986,13281,0,1315.0,1315,0.0,Optimal,119,827523,16,18424,57
9368,efpss-inp-outp,../inputs/case1354pegase.graphml,1354,1710,422,2,4721,3047,4,467.0,467,0.0,Optimal,8076,3340715,15,6017,56
9369,efpss-inp,../inputs/case_south_carolina500.graphml,500,584,211,3,1804,1081,2,98.0,98,0.0,Optimal,1654,1133178,49,15985,963
9370,efpss-inp-outp,../inputs/case_Texas.graphml,2000,2667,376,14,3705,3427,1,411.0,411,0.0,Optimal,78,1410846,18,6824,14
9371,efpss-inp-outp,../inputs/case2868rte.graphml,2868,3471,983,14,6142,5855,1,598.0,598,0.0,Optimal,1,136200,9,4751,21
9372,efpss-inp-outp,../inputs/case13659pegase.graphml,13659,18625,4024,2,50620,29998,4,5142.0,5148,0.0011655011655011655,Timeout,126770,901701990,61,328439,508
9373,efpss-inp,../inputs/case1354pegase.graphml,1354,1710,422,7,2853,2167,1,313.0,313,0.0,Optimal,271,252139,39,10534,403
9374,efpss-outp,../inputs/case33bw.graphml,33,32,1,0,98,67,4,32.0,32,0.0,Optimal,1,647,2,13,0
9375,efpss-inp-outp,../inputs/case1951rte.graphml,1951,2375,651,15,4102,3915,4,393.0,393,0.0,Optimal,1,84274,11,3395,12
9376,efpss-inp,../inputs/case6468rte.graphml,6468,8065,2384,11,14199,10871,3,1291.0,1291,0.0,Optimal,1758,4502761,25,54033,2290
9377,efpss-inp-outp,../inputs/case3375wp.graphml,3374,4068,889,9,6078,6065,2,816.0,816,0.0,Optimal,263,686976,13,8065,42
9378,efpss-inp-outp,../inputs/case2736sp.graphml,2736,3265,645,3,6506,5127,1,702.0,702,0.0,Optimal,2045,4121457,29,17259,72
9379,efpss-inp,../inputs/case2736sp.graphml,2736,3265,645,2,7847,4929,0,776.0,776,0.0,Optimal,5873,20133036,97,84166,1706
9380,efpss-outp,../inputs/case_Texas.graphml,2000,2667,376,8,4045,2409,3,423.0,423,0.0,Optimal,11213,6618215,17,7032,15
9381,efpss-outp,../inputs/case6470rte.graphml,6470,8066,2352,6,16457,9132,3,1325.0,1325,0.0,Optimal,1837,5317161,26,40012,131
9382,efpss-inp,../inputs/case2736sp.graphml,2736,3265,645,0,11170,6833,2,2096.0,2096,0.0,Optimal,3848,1941483,61,76288,2698
9383,efpss-outp-init,../inputs/case3375wp.graphml,3374,4068,889,2,10227,9614,4,947.0,948,0.0010548523206751054,Timeout,594956,900226493,28,25312,12
9384,efpss-outp,../inputs/case3375wp.graphml,3374,4068,889,4,7548,4519,3,829.0,829,0.0,Optimal,1964,4812060,25,18478,87
9385,efpss-outp,../inputs/case2868rte.graphml,2868,3471,983,10,6331,3869,0,598.0,598,0.0,Optimal,1,208491,15,6751,27
9386,efpss-inp,../inputs/case1951rte.graphml,1951,2375,651,4,5710,3502,1,441.0,441,0.0,Optimal,1581,3098656,61,42728,1370
9387,efpss-inp,../inputs/case2848rte.graphml,2848,3442,1023,10,6290,4844,2,585.0,585,0.0,Optimal,2897,2166396,18,17238,1176
9388,efpss-outp-init,../inputs/case_ieee30.graphml,30,41,7,6,62,82,1,6.0,6,0.0,Optimal,1,1340,3,20,0
9389,efpss-outp-init,../inputs/case3120sp.graphml,3120,3684,798,2,8951,8146,3,881.0,881,0.0,Optimal,2080,9528542,26,17798,6
9390,efpss-outp,../inputs/case145.graphml,145,422,71,2,1220,318,2,35.0,35,0.0,Optimal,1768,278474,30,3697,61
9391,efpss-inp,../inputs/case13659pegase.graphml,13659,18625,4024,29,26814,21497,3,2721.0,2721,0.0,Optimal,1712,8811608,26,93447,3581
9392,efpss-outp-init,../inputs/case1951rte.graphml,1951,2375,651,6,5006,6879,3,406.0,406,0.0,Optimal,1,275849,11,4654,3
9393,efpss-inp-outp,../inputs/case1888rte.graphml,1888,2308,681,7,4580,3912,2,377.0,377,0.0,Optimal,1,262730,12,5484,47
9394,efpss-outp-init,../inputs/case9241pegase.graphml,9241,14207,2902,32,17354,23205,0,2010.0,2010,0.0,Optimal,291,2515707,13,19542,9
9395,efpss-inp-outp,../inputs/case6ww.graphml,6,11,1,3,19,12,3,2.0,2,0.0,Optimal,1,660,1,1,0
9396,efpss-inp,../inputs/case1354pegase.graphml,1354,1710,422,4,3689,2313,1,340.0,340,0.0,Optimal,1603,1107522,38,17039,645
9397,efpss-inp-outp,../inputs/case_GB2224.graphml,2224,2804,1367,4,7905,5855,3,359.0,359,0.0,Optimal,1755,7266416,32,26459,275
9398,efpss-outp-init,../inputs/case3012wp.graphml,3012,3566,726,1,11674,9275,0,1323.0,1323,0.0,Optimal,1,822829,6,4366,0
9399,efpss-inp,../inputs/case1951rte.graphml,1951,2375,651,3,6134,3608,2,499.0,499,0.0,Optimal,1643,4111136,65,48721,1460
9400,efpss-inp,../inputs/case89pegase.graphml,89,206,43,11,355,172,0,13.0,13,0.0,Optimal,1,21323,15,635,45
9401,efpss-outp,../inputs/case_south_carolina500.graphml,500,584,211,9,1375,714,2,75.0,75,0.0,Optimal,1,16569,2,367,0
9402,efpss-outp,../inputs/case6515rte.graphml,6515,8104,2344,8,15085,8970,0,1319.0,1319,0.0,Optimal,1039,3070025,18,22888,82
9403,efpss-outp-init,../inputs/case13659pegase.graphml,13659,18625,4024,4,42539,45020,3,3630.0,3630,0.0,Optimal,2088,53616401,21,81862,5
9404,efpss-outp-init,../inputs/case13659pegase.graphml,13659,18625,4024,32,26627,42941,0,2721.0,2721,0.0,Optimal,1,1500026,9,24630,5
9405,efpss-outp,../inputs/case2383wp.graphml,2383,2886,552,7,4231,2952,3,594.0,594,0.0,Optimal,1,101966,10,4057,28
9406,efpss-inp,../inputs/case_ieee30.graphml,30,41,7,3,89,54,3,7.0,7,0.0,Optimal,1,15433,9,220,16
9407,efpss-outp,../inputs/case2869pegase.graphml,2869,3968,869,15,5397,3738,2,612.0,612,0.0,Optimal,1,195199,11,4806,23
9408,efpss-outp-init,../inputs/case2736sp.graphml,2736,3265,645,1,10685,8515,4,1204.0,1204,0.0,Optimal,1,292644,7,4444,0
9409,efpss-inp,../inputs/case1951rte.graphml,1951,2375,651,5,5330,3426,4,417.0,417,0.0,Optimal,1750,1988054,74,45950,1292
9410,efpss-outp,../inputs/case_Texas.graphml,2000,2667,376,9,3973,2401,2,417.0,417,0.0,Optimal,4648,3123682,20,7907,22
9411,efpss-outp,../inputs/case_Texas.graphml,2000,2667,376,8,4045,2409,4,423.0,423,0.0,Optimal,11213,6619280,17,7038,15
9412,efpss-outp-init,../inputs/case_iceland118.graphml,189,203,110,5,531,749,1,40.0,40,0.0,Optimal,1,22593,4,151,0
9413,efpss-outp,../inputs/case_illinois200.graphml,200,245,44,10,395,245,1,39.0,39,0.0,Optimal,1,6706,6,302,1
9414,efpss-inp,../inputs/case9241pegase.graphml,9241,14207,2902,14,18835,14149,2,2010.0,2010,0.0,Optimal,1600,6405293,36,74264,1889
9415,efpss-inp-outp,../inputs/case145.graphml,145,422,71,4,1118,400,3,23.0,23,0.0,Optimal,2694,663872,32,3496,77
9416,efpss-outp-init,../inputs/case2383wp.graphml,2383,2886,552,7,4231,5746,0,594.0,594,0.0,Optimal,1,139870,8,3339,2
9417,efpss-outp-init,../inputs/case6515rte.graphml,6515,8104,2344,15,13957,23172,2,1315.0,1315,0.0,Optimal,1,805762,16,19605,12
9418,efpss-inp-outp,../inputs/case6515rte.graphml,6515,8104,2344,4,18880,14018,3,1432.0,1432,0.0,Optimal,1893,21477512,28,63098,156
9419,efpss-inp,../inputs/case9241pegase.graphml,9241,14207,2902,15,18715,14141,4,2010.0,2010,0.0,Optimal,1516,7208697,49,95495,1913
9420,efpss-outp,../inputs/case2848rte.graphml,2848,3442,1023,8,6567,3917,4,586.0,586,0.0,Optimal,1,255189,12,6849,49
9421,efpss-outp-init,../inputs/case1354pegase.graphml,1354,1710,422,3,4073,4057,2,379.0,379,0.0,Optimal,694,735650,12,3660,1
9422,efpss-inp,../inputs/case_south_carolina500.graphml,500,584,211,11,1365,998,2,75.0,75,0.0,Optimal,175,116567,22,5347,552
9423,efpss-outp-init,../inputs/case13659pegase.graphml,13659,18625,4024,16,28282,43012,2,2746.0,2746,0.0,Optimal,1,1483376,14,28924,4
9424,efpss-inp-outp,../inputs/case2848rte.graphml,2848,3442,1023,4,8258,6171,1,637.0,637,0.0,Optimal,1970,3151598,19,14075,93
9425,efpss-outp-init,../inputs/case2736sp.graphml,2736,3265,645,3,6506,6649,3,702.0,702,0.0,Optimal,2236,4074920,20,10444,10
9426,efpss-inp-outp,../inputs/case4gs.graphml,4,4,0,1,12,8,4,2.0,2,0.0,Optimal,1,411,1,1,0
9427,efpss-inp-outp,../inputs/case_iceland118.graphml,189,203,110,6,501,460,3,39.0,39,0.0,Optimal,1,7875,3,100,0
9428,efpss-outp-init,../inputs/case6468rte.graphml,6468,8065,2384,9,14613,23018,4,1292.0,1292,0.0,Optimal,1,1065702,12,18914,6
9429,efpss-outp,../inputs/case_illinois200.graphml,200,245,44,10,395,245,4,39.0,39,0.0,Optimal,1,6396,6,294,1
9430,efpss-outp-init,../inputs/case_south_carolina500.graphml,500,584,211,7,1425,2477,1,78.0,78,0.0,Optimal,1,33327,3,531,0
9431,efpss-inp-outp,../inputs/case5.graphml,5,6,0,3,5,5,4,2.0,2,0.0,Optimal,1,335,1,0,0
9432,efpss-inp-outp,../inputs/case6495rte.graphml,6495,8084,2344,13,13930,13243,2,1314.0,1314,0.0,Optimal,46,874546,16,18929,54
9433,efpss-inp,../inputs/case2868rte.graphml,2868,3471,983,13,6156,4873,4,598.0,598,0.0,Optimal,94,381867,15,13769,1094
9434,efpss-outp,../inputs/case6515rte.graphml,6515,8104,2344,13,13986,8862,4,1315.0,1315,0.0,Optimal,1,630676,15,18538,58
9435,efpss-inp-outp,../inputs/case_iceland118.graphml,189,203,110,8,463,455,4,39.0,39,0.0,Optimal,1,4788,4,108,0
9436,efpss-outp-init,../inputs/case6495rte.graphml,6495,8084,2344,10,14354,23086,4,1314.0,1314,0.0,Optimal,1,1107930,12,17375,11
9437,efpss-inp-outp,../inputs/case_GB2224.graphml,2224,2804,1367,4,7905,5855,1,359.0,359,0.0,Optimal,1692,7940174,28,22684,282
9438,efpss-inp,../inputs/case_GBreduced29.graphml,29,50,0,3,80,40,0,8.0,8,0.0,Optimal,1,2831,2,13,0
9439,efpss-outp,../inputs/case2746wop.graphml,2746,3300,709,7,4896,3468,2,677.0,677,0.0,Optimal,1,308305,13,6402,45
9440,efpss-inp,../inputs/case_Western.graphml,10024,12241,4106,2,40545,23321,3,2323.0,2341,0.007689021785561726,Timeout,52744,900827308,224,1211419,17103
9441,efpss-inp,../inputs/case2869pegase.graphml,2869,3968,869,14,5427,4462,3,612.0,612,0.0,Optimal,2484,1584349,29,19261,672
9442,efpss-inp-outp,../inputs/case39.graphml,39,46,10,4,76,75,3,9.0,9,0.0,Optimal,1,1654,2,23,0
9443,efpss-outp,../inputs/case13659pegase.graphml,13659,18625,4024,33,26561,17694,4,2721.0,2721,0.0,Optimal,1,1428386,13,34961,102
9444,efpss-inp,../inputs/case2746wop.graphml,2746,3300,709,4,5912,4373,2,683.0,683,0.0,Optimal,1820,3535960,44,33291,1121
9445,efpss-inp,../inputs/case_GB2224.graphml,2224,2804,1367,5,7530,4413,1,338.0,338,0.0,Optimal,1968,4588550,67,65337,2727
9446,efpss-inp-outp,../inputs/case2848rte.graphml,2848,3442,1023,1,11883,7599,4,1297.0,1297,0.0,Optimal,2593,2997796,21,22078,141
9447,efpss-inp,../inputs/case6495rte.graphml,6495,8084,2344,0,30069,17392,3,4267.0,4267,0.0,Optimal,7429,31062678,166,896259,13426
9448,efpss-outp-init,../inputs/case6470rte.graphml,6470,8066,2352,15,13851,22888,4,1303.0,1303,0.0,Optimal,1,515729,17,21323,12
9449,efpss-outp,../inputs/case89pegase.graphml,89,206,43,8,422,150,4,13.0,13,0.0,Optimal,1,8367,7,201,3
9450,efpss-inp-outp,../inputs/case9241pegase.graphml,9241,14207,2902,3,31475,19271,2,2228.0,2233,0.0022391401701746527,Timeout,177249,900629441,69,192218,411
9451,efpss-outp-init,../inputs/case2746wop.graphml,2746,3300,709,8,4832,6426,2,677.0,677,0.0,Optimal,1,144022,10,3156,0
9452,efpss-outp,../inputs/case1951rte.graphml,1951,2375,651,4,5710,2840,0,441.0,441,0.0,Optimal,280,676726,21,9832,41
9453,efpss-inp,../inputs/case1888rte.graphml,1888,2308,681,13,4049,3173,2,375.0,375,0.0,Optimal,91,252709,17,9523,685
9454,efpss-outp,../inputs/case2383wp.graphml,2383,2886,552,8,4143,2941,1,594.0,594,0.0,Optimal,1,96713,8,3463,26
9455,efpss-inp,../inputs/case9241pegase.graphml,9241,14207,2902,1,43753,21758,1,4316.0,4316,0.0,Optimal,7568,52092488,66,287556,6417
9456,efpss-inp-outp,../inputs/case118.graphml,118,179,11,6,189,166,0,29.0,29,0.0,Optimal,1,5799,3,89,1
9457,efpss-outp,../inputs/case2746wp.graphml,2746,3274,704,0,11305,6196,3,2046.0,2046,0.0,Optimal,1,193004,12,8946,63
9458,efpss-inp-outp,../inputs/case_GB2224.graphml,2224,2804,1367,3,8393,5977,2,410.0,410,0.0,Optimal,1625,7083044,44,38185,345
9459,efpss-inp,../inputs/case1951rte.graphml,1951,2375,651,11,4218,3273,2,393.0,393,0.0,Optimal,83,306643,16,9644,750
9460,efpss-inp-outp,../inputs/case39.graphml,39,46,10,5,71,74,2,9.0,9,0.0,Optimal,1,1615,2,21,0
9461,efpss-inp,../inputs/case6470rte.graphml,6470,8066,2352,3,20177,11926,0,1559.0,1559,0.0,Optimal,9049,55679589,68,181476,5059
